Flora	Mac	Time	Name	Temp	moisture	light	conductivity	battery
In	C4:7C:8D:64:76:67	2019-09-06 00:50:02	Flower care	24.7	11	34	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 00:50:06	Flower care	25.4	7	32	0	100
In	C4:7C:8D:64:76:67	2019-09-06 01:00:02	Flower care	24.6	11	30	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 01:00:04	Flower care	25.3	7	87	0	100
In	C4:7C:8D:64:76:67	2019-09-06 01:10:02	Flower care	24.5	11	30	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 01:10:04	Flower care	25.2	7	16	0	100
In	C4:7C:8D:64:76:67	2019-09-06 01:20:02	Flower care	24.5	11	50	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 01:20:07	Flower care	25.1	7	90	0	100
In	C4:7C:8D:64:76:67	2019-09-06 01:30:02	Flower care	24.5	11	30	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 01:30:07	Flower care	25.2	6	30	0	100
In	C4:7C:8D:64:76:67	2019-09-06 01:40:02	Flower care	24.3	11	50	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 01:40:04	Flower care	25.1	6	69	0	100
In	C4:7C:8D:64:76:67	2019-09-06 01:50:02	Flower care	24.1	11	34	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 01:50:05	Flower care	24.9	6	52	0	100
In	C4:7C:8D:64:76:67	2019-09-06 02:00:02	Flower care	23.7	11	34	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 02:00:04	Flower care	24.4	6	87	0	100
In	C4:7C:8D:64:76:67	2019-09-06 02:10:02	Flower care	23.5	11	34	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 02:10:05	Flower care	24.3	6	34	0	100
In	C4:7C:8D:64:76:67	2019-09-06 02:20:02	Flower care	23.4	11	55	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 02:20:11	Flower care	24.1	6	90	0	100
In	C4:7C:8D:64:76:67	2019-09-06 02:30:02	Flower care	23.3	11	30	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 02:30:04	Flower care	24.0	6	17	0	100
In	C4:7C:8D:64:76:67	2019-09-06 02:40:02	Flower care	23.1	11	32	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 02:40:05	Flower care	23.8	6	89	0	100
In	C4:7C:8D:64:76:67	2019-09-06 02:50:02	Flower care	23.1	11	55	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 02:50:05	Flower care	23.8	6	16	0	100
In	C4:7C:8D:64:76:67	2019-09-06 03:00:02	Flower care	22.9	11	32	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 03:00:06	Flower care	23.6	6	71	0	100
In	C4:7C:8D:64:76:67	2019-09-06 03:10:02	Flower care	22.9	11	34	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 03:10:06	Flower care	23.4	6	71	0	100
In	C4:7C:8D:64:76:67	2019-09-06 03:20:02	Flower care	22.8	11	32	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 03:20:04	Flower care	23.5	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-06 03:30:02	Flower care	22.6	11	34	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 03:30:04	Flower care	23.2	6	53	0	100
In	C4:7C:8D:64:76:67	2019-09-06 03:40:03	Flower care	22.6	11	35	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 03:40:06	Flower care	23.1	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-06 03:50:02	Flower care	22.5	11	34	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 03:50:05	Flower care	23.1	6	16	0	100
In	C4:7C:8D:64:76:67	2019-09-06 04:00:02	Flower care	22.5	11	35	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 04:00:05	Flower care	23.2	6	71	0	100
In	C4:7C:8D:64:76:67	2019-09-06 04:10:02	Flower care	22.5	11	16	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 04:10:06	Flower care	23.2	6	55	0	100
In	C4:7C:8D:64:76:67	2019-09-06 04:20:02	Flower care	22.5	11	52	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 04:20:05	Flower care	23.1	6	37	0	100
In	C4:7C:8D:64:76:67	2019-09-06 04:30:02	Flower care	22.5	11	32	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 04:30:05	Flower care	23.1	6	53	0	100
In	C4:7C:8D:64:76:67	2019-09-06 04:40:02	Flower care	22.5	11	52	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 04:40:05	Flower care	23.0	6	74	0	100
In	C4:7C:8D:64:76:67	2019-09-06 04:50:02	Flower care	22.5	11	34	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 04:50:06	Flower care	22.9	6	52	0	100
In	C4:7C:8D:64:76:67	2019-09-06 05:00:02	Flower care	22.2	11	35	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 05:00:04	Flower care	22.8	6	95	0	100
In	C4:7C:8D:64:76:67	2019-09-06 05:10:02	Flower care	22.2	11	55	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 05:10:06	Flower care	22.7	6	35	0	100
In	C4:7C:8D:64:76:67	2019-09-06 05:20:02	Flower care	21.9	11	35	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 05:20:06	Flower care	22.6	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-06 05:30:02	Flower care	21.8	11	35	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 05:30:05	Flower care	22.4	7	35	0	100
In	C4:7C:8D:64:76:67	2019-09-06 05:40:02	Flower care	21.9	11	95	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 05:40:05	Flower care	22.4	7	110	0	100
In	C4:7C:8D:64:76:67	2019-09-06 05:50:02	Flower care	21.9	12	164	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 05:50:04	Flower care	22.3	7	89	0	100
In	C4:7C:8D:64:76:67	2019-09-06 06:00:02	Flower care	22.1	11	334	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 06:00:04	Flower care	22.5	7	262	0	100
In	C4:7C:8D:64:76:67	2019-09-06 06:10:01	Flower care	23.0	11	501	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 06:10:05	Flower care	22.7	7	409	0	100
In	C4:7C:8D:64:76:67	2019-09-06 06:20:02	Flower care	22.5	11	737	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 06:20:07	Flower care	22.7	7	611	0	100
In	C4:7C:8D:64:76:67	2019-09-06 06:30:02	Flower care	22.4	11	948	0	55
Out	C4:7C:8D:64:5D:17	2019-09-06 06:30:06	Flower care	22.9	7	721	0	100
In	C4:7C:8D:64:76:67	2019-09-06 06:40:01	Flower care	22.7	11	1150	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 06:40:04	Flower care	23.2	7	908	0	100
In	C4:7C:8D:64:76:67	2019-09-06 06:50:02	Flower care	23.0	11	1293	0	56
Out	C4:7C:8D:64:5D:17	2019-09-06 06:50:04	Flower care	23.6	7	952	0	100
In	C4:7C:8D:64:76:67	2019-09-06 07:00:02	Flower care	23.2	11	1475	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 07:00:04	Flower care	23.9	7	1177	0	100
In	C4:7C:8D:64:76:67	2019-09-06 07:10:02	Flower care	23.5	11	1615	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 07:10:05	Flower care	24.1	7	1203	0	100
In	C4:7C:8D:64:76:67	2019-09-06 07:20:02	Flower care	23.7	11	1766	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 07:20:04	Flower care	24.2	6	1385	0	100
In	C4:7C:8D:64:76:67	2019-09-06 07:30:02	Flower care	23.9	11	1849	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 07:30:05	Flower care	24.3	6	1428	0	100
In	C4:7C:8D:64:76:67	2019-09-06 07:40:02	Flower care	24.1	11	1987	0	57
Out	C4:7C:8D:64:5D:17	2019-09-06 07:40:04	Flower care	24.7	6	1554	0	100
In	C4:7C:8D:64:76:67	2019-09-06 07:50:01	Flower care	24.3	11	2080	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 07:50:04	Flower care	24.8	6	1566	0	100
In	C4:7C:8D:64:76:67	2019-09-06 08:00:02	Flower care	24.6	11	2177	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 08:00:05	Flower care	25.1	8	1680	0	100
In	C4:7C:8D:64:76:67	2019-09-06 08:10:02	Flower care	24.8	11	2222	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 08:10:04	Flower care	25.3	6	1691	0	100
In	C4:7C:8D:64:76:67	2019-09-06 08:20:02	Flower care	25.0	11	2309	0	58
Out	C4:7C:8D:64:5D:17	2019-09-06 08:20:05	Flower care	25.5	6	1823	0	100
In	C4:7C:8D:64:76:67	2019-09-06 08:30:01	Flower care	25.2	11	2353	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 08:30:06	Flower care	25.7	8	1790	0	100
In	C4:7C:8D:64:76:67	2019-09-06 08:40:01	Flower care	25.3	11	2451	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 08:40:05	Flower care	25.7	8	1955	0	100
In	C4:7C:8D:64:76:67	2019-09-06 08:50:01	Flower care	25.7	11	2461	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 08:50:04	Flower care	26.2	6	1901	0	100
In	C4:7C:8D:64:76:67	2019-09-06 09:00:01	Flower care	25.9	11	2529	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 09:00:05	Flower care	26.5	7	2020	0	100
In	C4:7C:8D:64:76:67	2019-09-06 09:10:02	Flower care	26.2	12	2538	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 09:10:06	Flower care	26.7	6	2028	0	100
In	C4:7C:8D:64:76:67	2019-09-06 09:20:02	Flower care	26.5	12	2575	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 09:20:04	Flower care	27.0	7	2094	0	100
In	C4:7C:8D:64:76:67	2019-09-06 09:30:02	Flower care	26.7	12	2600	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 09:30:06	Flower care	27.2	7	2069	0	100
In	C4:7C:8D:64:76:67	2019-09-06 09:40:02	Flower care	26.8	12	2652	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 09:40:08	Flower care	27.5	7	2187	0	100
In	C4:7C:8D:64:76:67	2019-09-06 09:50:02	Flower care	27.2	12	2693	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 09:50:04	Flower care	27.9	7	2173	0	100
In	C4:7C:8D:64:76:67	2019-09-06 10:00:01	Flower care	27.5	12	2723	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 10:00:05	Flower care	28.1	7	2274	0	100
In	C4:7C:8D:64:76:67	2019-09-06 10:10:01	Flower care	28.0	12	2768	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 10:10:05	Flower care	28.6	7	2257	0	100
In	C4:7C:8D:64:76:67	2019-09-06 10:20:01	Flower care	28.5	12	2786	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 10:20:05	Flower care	29.0	8	2343	0	100
In	C4:7C:8D:64:76:67	2019-09-06 10:30:02	Flower care	28.7	12	2751	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 10:30:07	Flower care	29.4	8	2286	0	100
In	C4:7C:8D:64:76:67	2019-09-06 10:40:02	Flower care	28.7	13	2723	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 10:40:05	Flower care	29.4	8	2328	0	100
In	C4:7C:8D:64:76:67	2019-09-06 10:50:02	Flower care	28.9	13	2720	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 10:50:04	Flower care	29.3	8	2271	0	100
In	C4:7C:8D:64:76:67	2019-09-06 11:00:02	Flower care	29.3	13	2767	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 11:00:05	Flower care	30.0	8	2351	0	100
In	C4:7C:8D:64:76:67	2019-09-06 11:10:02	Flower care	29.5	13	2751	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 11:10:05	Flower care	30.2	8	2345	0	100
In	C4:7C:8D:64:76:67	2019-09-06 11:20:01	Flower care	30.0	13	2782	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 11:20:04	Flower care	30.5	8	2395	0	100
In	C4:7C:8D:64:76:67	2019-09-06 11:30:02	Flower care	30.3	13	2745	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 11:30:04	Flower care	30.9	8	2345	0	100
In	C4:7C:8D:64:76:67	2019-09-06 11:40:02	Flower care	30.4	13	2782	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 11:40:04	Flower care	30.9	8	2399	0	100
In	C4:7C:8D:64:76:67	2019-09-06 11:50:02	Flower care	30.4	13	2751	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 11:50:07	Flower care	31.0	8	2374	0	100
In	C4:7C:8D:64:76:67	2019-09-06 12:00:02	Flower care	30.8	13	2669	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 12:00:05	Flower care	31.3	8	2305	0	100
In	C4:7C:8D:64:76:67	2019-09-06 12:10:02	Flower care	30.8	13	2761	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 12:10:06	Flower care	31.4	8	2394	0	100
In	C4:7C:8D:64:76:67	2019-09-06 12:20:02	Flower care	31.1	13	2922	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 12:20:06	Flower care	31.7	8	2577	0	100
In	C4:7C:8D:64:76:67	2019-09-06 12:30:02	Flower care	31.2	13	2856	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 12:30:05	Flower care	31.8	8	2470	0	100
In	C4:7C:8D:64:76:67	2019-09-06 12:40:02	Flower care	31.2	13	2879	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 12:40:08	Flower care	31.8	8	2534	0	100
In	C4:7C:8D:64:76:67	2019-09-06 12:50:02	Flower care	31.5	13	2938	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 12:50:07	Flower care	32.0	8	2564	0	100
In	C4:7C:8D:64:76:67	2019-09-06 13:00:02	Flower care	31.5	13	2954	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 13:00:05	Flower care	32.1	8	2583	0	100
In	C4:7C:8D:64:76:67	2019-09-06 13:10:02	Flower care	31.8	13	2970	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 13:10:05	Flower care	32.4	8	2571	0	100
In	C4:7C:8D:64:76:67	2019-09-06 13:20:02	Flower care	31.8	13	2873	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 13:20:06	Flower care	32.4	8	2562	0	100
In	C4:7C:8D:64:76:67	2019-09-06 13:30:02	Flower care	32.1	13	2824	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 13:30:07	Flower care	32.6	8	2463	0	100
In	C4:7C:8D:64:76:67	2019-09-06 13:40:02	Flower care	32.1	13	2669	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 13:40:05	Flower care	32.6	8	2357	0	100
In	C4:7C:8D:64:76:67	2019-09-06 13:50:02	Flower care	32.2	13	2543	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 13:50:05	Flower care	32.5	8	2220	0	100
In	C4:7C:8D:64:76:67	2019-09-06 14:00:02	Flower care	32.2	13	2561	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 14:00:04	Flower care	32.7	8	2228	0	100
In	C4:7C:8D:64:76:67	2019-09-06 14:10:02	Flower care	32.1	13	2561	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 14:10:05	Flower care	32.7	8	2173	0	100
In	C4:7C:8D:64:76:67	2019-09-06 14:20:02	Flower care	32.3	13	2607	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 14:20:05	Flower care	32.8	8	2270	0	100
In	C4:7C:8D:64:76:67	2019-09-06 14:30:02	Flower care	32.3	13	2558	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 14:30:05	Flower care	32.8	8	2237	0	100
In	C4:7C:8D:64:76:67	2019-09-06 14:40:02	Flower care	32.3	13	2546	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 14:40:06	Flower care	32.8	8	2214	0	100
In	C4:7C:8D:64:76:67	2019-09-06 14:50:02	Flower care	32.3	13	2499	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 14:50:05	Flower care	33.0	8	2163	0	100
In	C4:7C:8D:64:76:67	2019-09-06 15:00:02	Flower care	32.3	13	2468	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 15:00:05	Flower care	32.8	8	2164	0	100
In	C4:7C:8D:64:76:67	2019-09-06 15:10:02	Flower care	32.4	13	2353	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 15:10:04	Flower care	32.9	8	2036	0	100
In	C4:7C:8D:64:76:67	2019-09-06 15:20:02	Flower care	32.3	13	2371	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 15:20:07	Flower care	33.0	8	2078	0	100
In	C4:7C:8D:64:76:67	2019-09-06 15:30:02	Flower care	32.4	13	2304	0	67
Out	C4:7C:8D:64:5D:17	2019-09-06 15:30:05	Flower care	33.1	8	1966	0	100
In	C4:7C:8D:64:76:67	2019-09-06 15:40:02	Flower care	32.3	13	2175	0	67
Out	C4:7C:8D:64:5D:17	2019-09-06 15:40:05	Flower care	32.9	8	1912	0	100
In	C4:7C:8D:64:76:67	2019-09-06 15:50:02	Flower care	32.4	13	2093	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 15:50:05	Flower care	32.9	8	1819	0	100
In	C4:7C:8D:64:76:67	2019-09-06 16:00:02	Flower care	32.3	13	2063	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 16:00:04	Flower care	32.9	8	1825	0	100
In	C4:7C:8D:64:76:67	2019-09-06 16:10:02	Flower care	32.2	13	2002	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 16:10:05	Flower care	32.8	8	1733	0	100
In	C4:7C:8D:64:76:67	2019-09-06 16:20:02	Flower care	32.2	13	1940	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 16:20:04	Flower care	32.8	8	1700	0	100
In	C4:7C:8D:64:76:67	2019-09-06 16:30:02	Flower care	32.2	13	1923	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 16:30:06	Flower care	32.7	8	1682	0	100
In	C4:7C:8D:64:76:67	2019-09-06 16:40:02	Flower care	32.1	13	1940	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 16:40:04	Flower care	32.6	8	1714	0	100
In	C4:7C:8D:64:76:67	2019-09-06 16:50:02	Flower care	31.9	13	1842	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 16:50:06	Flower care	32.5	8	1595	0	100
In	C4:7C:8D:64:76:67	2019-09-06 17:00:02	Flower care	31.8	13	1794	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 17:00:07	Flower care	32.2	8	1551	0	100
In	C4:7C:8D:64:76:67	2019-09-06 17:10:02	Flower care	31.7	13	1652	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 17:10:04	Flower care	32.2	8	1401	0	100
In	C4:7C:8D:64:76:67	2019-09-06 17:20:02	Flower care	31.6	13	1575	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 17:20:05	Flower care	32.1	8	1386	0	100
In	C4:7C:8D:64:76:67	2019-09-06 17:30:02	Flower care	31.4	13	1395	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 17:30:05	Flower care	31.8	8	1190	0	100
In	C4:7C:8D:64:76:67	2019-09-06 17:40:02	Flower care	31.2	13	1265	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 17:40:06	Flower care	31.6	8	1124	0	100
In	C4:7C:8D:64:76:67	2019-09-06 17:50:02	Flower care	30.8	13	1037	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 17:50:04	Flower care	31.3	8	885	0	100
In	C4:7C:8D:64:76:67	2019-09-06 18:00:02	Flower care	30.7	13	857	0	66
Out	C4:7C:8D:64:5D:17	2019-09-06 18:00:08	Flower care	31.1	8	760	0	100
In	C4:7C:8D:64:76:67	2019-09-06 18:10:02	Flower care	30.3	13	628	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 18:10:04	Flower care	30.8	8	551	0	100
In	C4:7C:8D:64:76:67	2019-09-06 18:20:02	Flower care	30.2	13	450	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 18:20:06	Flower care	30.9	8	419	0	100
In	C4:7C:8D:64:76:67	2019-09-06 18:30:02	Flower care	29.8	12	246	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 18:30:04	Flower care	30.6	6	224	0	100
In	C4:7C:8D:64:76:67	2019-09-06 18:40:02	Flower care	29.4	12	108	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 18:40:06	Flower care	30.1	7	168	0	100
In	C4:7C:8D:64:76:67	2019-09-06 18:50:02	Flower care	29.3	12	53	0	64
Out	C4:7C:8D:64:5D:17	2019-09-06 18:50:06	Flower care	29.8	7	50	0	100
In	C4:7C:8D:64:76:67	2019-09-06 19:00:02	Flower care	28.9	12	32	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 19:00:04	Flower care	29.5	7	69	0	100
In	C4:7C:8D:64:76:67	2019-09-06 19:10:02	Flower care	28.9	12	34	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 19:10:05	Flower care	29.2	7	30	0	100
In	C4:7C:8D:64:76:67	2019-09-06 19:20:02	Flower care	28.6	12	32	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 19:20:06	Flower care	29.2	7	86	0	100
In	C4:7C:8D:64:76:67	2019-09-06 19:30:02	Flower care	28.5	12	13	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 19:30:04	Flower care	29.1	7	32	0	100
In	C4:7C:8D:64:76:67	2019-09-06 19:40:01	Flower care	28.4	12	52	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 19:40:06	Flower care	29.0	7	71	0	100
In	C4:7C:8D:64:76:67	2019-09-06 19:50:02	Flower care	28.4	12	32	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 19:50:04	Flower care	29.0	7	47	0	100
In	C4:7C:8D:64:76:67	2019-09-06 20:00:01	Flower care	28.2	12	50	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 20:00:04	Flower care	28.7	7	68	0	100
In	C4:7C:8D:64:76:67	2019-09-06 20:10:02	Flower care	28.1	12	14	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 20:10:05	Flower care	28.7	6	34	0	100
In	C4:7C:8D:64:76:67	2019-09-06 20:20:02	Flower care	28.1	12	50	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 20:20:05	Flower care	28.7	6	68	0	100
In	C4:7C:8D:64:76:67	2019-09-06 20:30:01	Flower care	27.9	11	9	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 20:30:04	Flower care	28.5	7	32	0	100
In	C4:7C:8D:64:76:67	2019-09-06 20:40:02	Flower care	28.1	12	50	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 20:40:04	Flower care	28.6	7	68	0	100
In	C4:7C:8D:64:76:67	2019-09-06 20:50:02	Flower care	28.0	12	13	0	63
Out	C4:7C:8D:64:5D:17	2019-09-06 20:50:05	Flower care	28.5	6	69	0	100
In	C4:7C:8D:64:76:67	2019-09-06 21:00:01	Flower care	27.9	11	29	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 21:00:03	Flower care	28.5	6	86	0	100
In	C4:7C:8D:64:76:67	2019-09-06 21:10:01	Flower care	27.9	12	34	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 21:10:06	Flower care	28.4	6	34	0	100
In	C4:7C:8D:64:76:67	2019-09-06 21:20:02	Flower care	27.8	11	29	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 21:20:05	Flower care	28.4	6	107	0	100
In	C4:7C:8D:64:76:67	2019-09-06 21:30:01	Flower care	27.6	11	0	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 21:30:04	Flower care	28.2	6	0	0	100
In	C4:7C:8D:64:76:67	2019-09-06 21:40:01	Flower care	27.6	11	34	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 21:40:06	Flower care	28.2	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-06 21:50:01	Flower care	27.5	12	0	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 21:50:05	Flower care	28.2	6	16	0	100
In	C4:7C:8D:64:76:67	2019-09-06 22:00:02	Flower care	27.4	11	50	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 22:00:04	Flower care	27.8	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-06 22:10:02	Flower care	27.2	11	29	0	62
Out	C4:7C:8D:64:5D:17	2019-09-06 22:10:06	Flower care	27.9	6	48	0	100
In	C4:7C:8D:64:76:67	2019-09-06 22:20:02	Flower care	27.2	11	34	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 22:20:07	Flower care	27.7	6	69	0	100
In	C4:7C:8D:64:76:67	2019-09-06 22:30:02	Flower care	27.0	11	9	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 22:30:05	Flower care	27.5	6	13	0	100
In	C4:7C:8D:64:76:67	2019-09-06 22:40:01	Flower care	26.8	11	34	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 22:40:03	Flower care	27.5	6	90	0	100
In	C4:7C:8D:64:76:67	2019-09-06 22:50:01	Flower care	26.7	11	32	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 22:50:03	Flower care	27.2	6	13	0	100
In	C4:7C:8D:64:76:67	2019-09-06 23:00:02	Flower care	26.5	11	34	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 23:00:04	Flower care	27.1	6	87	0	100
In	C4:7C:8D:64:76:67	2019-09-06 23:10:02	Flower care	26.4	11	34	0	61
Out	C4:7C:8D:64:5D:17	2019-09-06 23:10:05	Flower care	27.0	6	16	0	100
In	C4:7C:8D:64:76:67	2019-09-06 23:20:01	Flower care	26.3	11	53	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 23:20:06	Flower care	26.7	6	74	0	100
In	C4:7C:8D:64:76:67	2019-09-06 23:30:02	Flower care	26.0	11	29	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 23:30:04	Flower care	26.4	6	34	0	100
In	C4:7C:8D:64:76:67	2019-09-06 23:40:02	Flower care	25.9	11	30	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 23:40:07	Flower care	26.4	6	89	0	100
In	C4:7C:8D:64:76:67	2019-09-06 23:50:02	Flower care	25.8	11	34	0	60
Out	C4:7C:8D:64:5D:17	2019-09-06 23:50:05	Flower care	26.5	6	3	0	100
In	C4:7C:8D:64:76:67	2019-09-07 00:00:02	Flower care	25.7	11	35	0	60
Out	C4:7C:8D:64:5D:17	2019-09-07 00:00:05	Flower care	26.4	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-07 00:10:02	Flower care	25.6	11	0	0	61
Out	C4:7C:8D:64:5D:17	2019-09-07 00:10:07	Flower care	26.4	6	55	0	100
In	C4:7C:8D:64:76:67	2019-09-07 00:20:02	Flower care	25.7	11	14	0	60
Out	C4:7C:8D:64:5D:17	2019-09-07 00:20:06	Flower care	26.4	6	73	0	100
In	C4:7C:8D:64:76:67	2019-09-07 00:30:02	Flower care	25.6	11	29	0	60
Out	C4:7C:8D:64:5D:17	2019-09-07 00:30:04	Flower care	26.4	6	71	0	100
In	C4:7C:8D:64:76:67	2019-09-07 00:40:02	Flower care	25.6	11	30	0	60
Out	C4:7C:8D:64:5D:17	2019-09-07 00:40:06	Flower care	26.1	6	71	0	100
